sleep_hours,meal_quality,screen_time,physical_activity,steps,mood,stress_level
5.976881289339539,6.032776055821726,4.928943946183346,1.4178232366538728,6089.40162527347,5.327086911624168,1
4.804301468853098,5.772107687890399,6.922715607213031,2.4024722948989976,4521.8775271308,2.9701881514581547,2
8.187028729432598,6.444104353796373,3.330880232214457,5.833528961608924,7009.396536142816,8.374056569847571,0
4.778218596283865,5.663243162889665,6.052896166650163,2.0420210945722532,3866.0739399621193,4.360441676292773,2
7.510584727275772,7.962963202951588,2.5706977754827403,4.307579020126144,7890.52380449225,7.9168944273713056,0
6.9913704184169045,4.9714962126578595,9.385605352860459,1.544681441061973,3804.329650662529,4.040924748728923,2
7.085993682223842,6.346468395390028,2.517668845657556,2.0399537047205363,7315.936599606413,6.112046849131982,1
5.732829081821745,2.970921457107846,8.572723976575888,2.3902198568674704,3898.6500170434433,3.8584703626621524,2
8.59663447282398,4.665639569071004,7.1962658581286565,3.996858773465808,7920.954606735205,8.110344581034159,1
6.225960639313788,6.204556525195885,3.5559011520730817,2.7933887203039536,8415.324254383833,6.188367553162121,1
3.802033570782738,5.564495731735544,7.430161168573879,1.8822357770515221,5847.263537900184,5.635797806135815,2
5.980138491602051,6.101001876222836,5.019242965315527,3.4798270353668332,7097.031370035386,3.7963682594755235,1
7.616660609723768,7.8143410233361825,1.8936650259939718,3.803793375919329,11218.788733591296,9.356240028570824,0
5.084466786389948,3.216894607493904,8.434442503137019,3.8597386446822544,4974.490888274254,4.505021088273767,2
6.358580669507374,4.141658041363504,4.263269379286843,2.715124506630329,7115.73037125693,5.710203064955065,1
8.440041679219641,7.031655545136365,3.10537550614596,3.6659745050817953,9097.948534073179,8.319781934142537,0
7.984787033677849,6.997470635362191,2.98148686400761,4.711341361079862,10484.077840507134,7.172769056447677,0
4.942958833147058,5.920784931836267,7.51273782093245,1.9519699666491483,4097.083337097234,3.366768603285023,2
6.6533096371785305,5.247704817466914,7.359786618773945,2.389047994680177,3502.338720684923,5.623256690528054,2
8.463706538570861,8.325796316582167,3.194384301577336,4.6468337071893115,10507.725765192537,7.704598589860971,0
4.438157900648301,5.075233144115307,3.0627744154388323,4.039207766974178,5796.539142341315,4.148876803917691,2
4.1493867470480525,3.850791761060521,8.133498758116472,1.822489382966185,2975.340395928153,5.768169293059783,2
6.022420570623141,3.1316347590366744,4.381668882463295,3.9134737320174064,8306.444854424819,6.513823497372691,1
5.579346759756776,6.1944322542518995,6.057784391246233,2.079147029623107,5507.53616290394,3.007421993271177,2
4.727589983396313,5.980469134003432,5.792357228454237,2.1507806088144825,4014.9659815588802,3.7396909587285623,2
8.045319939917686,8.52969275435673,2.929501221940909,5.486501643826202,10096.71162221518,6.024533433646129,0
7.774135998626307,6.023212884974106,3.216554870697557,2.9501198458718823,5930.818372406244,6.56808889885496,1
6.732717646072005,3.605361863457914,3.3181343898584124,3.9294099847908157,7301.795116647679,5.371522436674294,1
6.445501259865638,6.436764757023286,8.139796898314916,1.4881165804367864,9239.071564950784,7.1677218732180865,1
5.3690164378251675,4.649142833821021,8.404084251904024,2.6215493623452133,5045.714620880944,3.102746993838743,2
1.7789836440142865,4.974718601715531,7.051407721300333,0.6553036326095036,5464.590168704003,4.475751991831532,2
6.732757891471588,7.149407557329921,3.813677312458152,3.034008096228147,5452.467306860047,6.841793738309657,1
6.48892980312461,5.172326671122992,4.260315766400342,4.443632003468814,5615.239658581116,6.975846224097573,1
3.669294868669074,1.8864387213663747,5.950878189815069,2.129358821363802,5154.287866898501,4.149341911059881,2
5.418759960127496,4.764700245284833,5.0935724183615765,1.6971362054294765,6348.003740508761,4.037696573123923,2
7.142288790411515,5.078649516505393,3.436559804157668,5.903934841086195,6455.601346687243,6.990269295290062,0
6.753086657228915,4.937701576650933,5.271594114156623,4.303278037316064,8379.248700589174,5.505103418140224,1
9.381571080986724,7.600363814385398,3.224684725751886,5.93259083187309,7872.451400600452,6.239191188019224,0
6.409215483294287,6.2658701683490525,6.852127871067193,1.968044757905565,8393.236346458885,5.2921262922445305,1
7.0431450320474225,5.83560541266905,4.22090544226081,2.65909212265392,8142.475038562856,6.09258779546126,1
3.0354639618970753,2.7226251304539413,6.996446625800788,1.565114483125558,7988.054953938963,5.833896546024375,2
4.58948151727027,6.68267823864039,8.765777444776509,2.1093973179193846,1543.68209608405,3.6389907767474305,2
4.682239105982604,4.639894214414957,8.607273903371558,0.7947727758476806,2051.6661627852422,3.4128847293798525,2
4.106253980916286,4.034442037311058,6.735799744673533,-0.31961110389478575,7507.021363156215,3.0986243201028256,2
7.803150009496041,7.156753404683808,5.170942717497814,4.824114187567663,10184.807210176728,8.551485376040468,0
6.811182983481747,6.301768330728614,4.7085963020322215,2.244208499841637,9073.060689624845,7.986488535705954,1
6.137090889926654,8.071471854762759,3.6690058117163433,3.771796177235661,8034.379183059125,7.513823103042619,1
7.299505397292194,6.6172002690356635,3.9261775475316414,6.9094166404701305,7902.148639271289,8.56296923669057,0
9.04139303151904,9.561511196726853,3.0320041490657665,4.246582129653817,10689.958214408674,7.322284630247894,0
7.296465211201624,8.043807131901644,2.5429564138459746,1.2136245346453134,6566.947791668428,6.6992850998086375,1
7.869546428844989,7.255097355193551,2.3248217250256182,4.8554813292844825,8811.370118500057,7.69203847036096,0
8.497447969773757,6.429775280109544,2.2728628241751316,4.752481364448495,9888.34985634993,8.620672097550678,0
4.164310994979964,5.816664229927726,8.30078111924161,1.6021165028687254,5864.677017683634,2.4914440317871436,2
6.2025136941770675,5.125846053983588,5.479287006174433,4.653617268492285,7709.830849258691,7.195341857893355,1
3.7723200355439426,3.7904663887563532,7.537516766614004,1.0427536571066507,2759.7353326202847,1.8760524172993351,2
8.06825451405202,7.191734278359074,2.1695555934434347,5.522514105265757,10627.597331333025,9.40159859294643,0
5.1494560896633095,5.424900251542545,10.57257029759882,2.6617888861259384,6739.759949582516,3.4940338010121446,2
7.010928134914482,7.26974199010458,5.551429760314567,3.1480894197982763,6178.397495008062,5.145335083621139,1
4.145506537261946,4.016320958355934,7.408355087991082,1.9541836713423182,5822.100387060756,2.660510633471341,2
5.972056965739722,4.484034437545637,6.100266965020226,0.7529704039809266,6229.05990220911,4.423889482443986,2
8.580076629478398,8.516178287114958,2.3585184047770476,5.431922544673941,11200.614287841523,8.754291329813574,0
7.045641652570096,7.784695386403113,4.129920137944936,3.239404500535377,8249.527665454401,6.56640272510313,1
7.914375712036354,6.964757677580626,2.4463506946528177,3.8021221074111518,12947.087699374584,8.03526355197173,0
3.9741318940305237,4.574797619542948,7.160754872889394,1.1371898069083222,4737.058205143981,4.399317601719131,2
7.663850546323314,7.718215391139493,1.655549488965723,4.081348053515802,8493.788849871898,7.232202434895871,0
7.449387696141865,7.723602486847174,4.642834345531919,3.046002747253274,6143.078437509351,7.407308214320934,1
6.482159773025558,5.173337348909513,5.307138323602676,3.765878279480615,5076.169818884291,6.359577225404818,1
4.254057873524399,3.70615026898165,8.130129195253646,1.5083689730471241,3715.477222578194,3.388366263305441,2
9.751842346574138,7.191701714644848,2.160278157819224,4.400607354555978,6814.156413535289,7.474244978319239,0
8.231334915126254,10.455300139910895,2.362260015748684,4.469003044998182,9065.289210362853,7.444522880839745,0
5.655928505458644,6.151521283480882,3.5230178227291065,2.2074765528847875,6864.602127407734,4.361259114971821,1
8.70950991207784,7.579238206318947,0.3957861433728658,5.198948146796495,10655.107827600264,8.404294754961697,0
9.618884975383711,8.006799844559998,2.8099609649985053,4.642554577189573,9729.412477356389,9.37284847467653,0
7.972252090090575,8.23421473253652,4.550500492814077,4.001645959261209,11476.483597714876,7.786011155774491,0
4.742699999382211,5.798534775591769,6.806448827305324,1.3186702605324854,3861.543951644983,3.021259163690234,2
5.537412002820381,5.270761482013411,4.458616156007383,2.8052852328261024,4145.451555611403,3.642172066558733,2
8.75964330835306,6.5151020315500965,0.4460788650980452,5.934319911239274,7949.681952376868,7.775234598107317,0
6.351323398245802,6.371998779798666,4.915117266650157,4.218970789793663,4573.347203942063,6.172305523806192,1
8.495323408804158,10.057495469711698,3.020793707675408,4.271997058770865,9725.65533834274,9.374876419148185,0
4.690933763261739,4.985788090569922,6.9473552998231085,1.3168536732319551,6935.6911120645245,4.055199242530089,2
6.359548843600628,6.802385765709488,5.147101309308417,4.295871781863014,6421.751418586904,6.894006375452737,1
8.032735340316577,6.997812544218528,3.7408243454201258,4.486786433528414,9657.100126989972,7.005650625391488,0
3.366077040940713,3.990202382969234,7.753749544193935,1.287400909158189,2859.7601348279863,4.069337161715348,2
5.766943264741264,4.995695155444464,4.7894374116419955,3.307612668189196,6713.149479349424,7.622643214640573,1
6.514413497635557,6.567156415012087,2.9497124550787603,3.5925672738473304,3443.412552595837,5.244138537163428,1
7.009859746418458,7.9395600512663,2.910896791749505,2.9654493760460365,5074.929937577979,5.72474120177344,1
7.397486284984376,8.784048866420711,5.294197188535861,2.095931710264,5176.559212419787,6.309571177465417,1
6.117883533916796,4.493837553631926,4.8085179777227145,2.43939236315269,3105.826964996598,8.463566429401995,1
2.6156932112142544,5.394181037141781,7.201249623993765,2.34267364052858,3932.806708874443,3.6155431210229083,2
6.976023572668452,5.331092336270014,4.380503266784849,2.073301691152689,7452.8412444378355,4.981885638971022,1
6.7646810436924625,7.741201725757604,6.319125561706105,1.9226239230152418,9564.744675029306,6.375758568015787,1
